fold,lead,model,feature,importance,retained,kind
1,1,ridge,tcwv_lag4,-0.0117514703551233,True,coef
1,1,ridge,tcwv_lag5,-0.0154347087508296,True,coef
1,1,ridge,tcwv_lag6,0.0109295851039615,True,coef
1,1,ridge,tmax,0.0912859342895212,True,coef
1,1,ridge,tmax_lag1,0.00310245718455,True,coef
1,1,ridge,tmin,0.0477163823480068,True,coef
1,1,ridge,tmin_lag1,0.0056031742268857,True,coef
1,1,ridge,vpd,-0.0740362849915582,True,coef
1,1,ridge,vpd_lag1,-0.0138667832482679,True,coef
1,1,ridge,vpd_lag11,0.0277874201395961,True,coef
1,1,ridge,vpd_lag12,-0.0542943450222441,True,coef
1,1,ridge,vpd_lag2,0.1154189246744626,True,coef
1,1,ridge,vpd_lag3,-0.0548889142396849,True,coef
1,1,ridge,vpd_lag5,-0.0028208280736101,True,coef
1,1,ridge,vpd_lag6,0.0588052764900514,True,coef
1,1,ridge,vpd_lag7,-0.0211580432542383,True,coef
1,1,ridge,vpd_lag8,-0.0087177331092862,True,coef
1,1,ridge,wind,-0.0045448959830876,True,coef
1,1,ridge,wind_lag1,-0.0231343333428358,True,coef
1,1,lasso,cos_month,0.0,False,coef
1,1,lasso,enso,-0.0116116597548833,True,coef
1,1,lasso,enso_lag1,-0.0,False,coef
1,1,lasso,lat_feat,-0.0,False,coef
1,1,lasso,lon_feat,0.0,False,coef
1,1,lasso,mo,-0.0357157398883395,True,coef
1,1,lasso,mo_lag1,-0.0,False,coef
1,1,lasso,mo_lag2,0.0009497917413105,True,coef
1,1,lasso,nao,-0.0620734223410324,True,coef
1,1,lasso,nao_lag1,-0.0,False,coef
1,1,lasso,pet,-0.0,False,coef
1,1,lasso,precip,0.0500482601352035,True,coef
1,1,lasso,precip_lag1,0.05160302545037,True,coef
1,1,lasso,precip_lag2,-0.1286978416493034,True,coef
1,1,lasso,precip_lag5,-0.0,False,coef
1,1,lasso,precip_lag6,0.0,False,coef
1,1,lasso,rzsm,-0.0,False,coef
1,1,lasso,rzsm_lag1,-0.0,False,coef
1,1,lasso,rzsm_lag2,-0.0,False,coef
1,1,lasso,rzsm_lag4,-0.0,False,coef
1,1,lasso,rzsm_lag5,-0.0,False,coef
1,1,lasso,rzsm_lag6,-0.0,False,coef
1,1,lasso,rzsm_lag7,-0.0,False,coef
1,1,lasso,sin_month,0.0,False,coef
1,1,lasso,solar,-0.0,False,coef
1,1,lasso,solar_lag1,-0.0,False,coef
1,1,lasso,spei3,0.7058009369576499,True,coef
1,1,lasso,spei3_lag1,-0.0,False,coef
1,1,lasso,spei3_lag2,-0.1053068482486467,True,coef
1,1,lasso,spei3_lag3,0.0315310609781031,True,coef
1,1,lasso,spei3_lag4,0.0,False,coef
1,1,lasso,tcwv,0.0,False,coef
1,1,lasso,tcwv_lag1,0.0,False,coef
1,1,lasso,tcwv_lag10,-0.0,False,coef
1,1,lasso,tcwv_lag11,0.0,False,coef
1,1,lasso,tcwv_lag12,-0.0,False,coef
1,1,lasso,tcwv_lag2,-0.0125524280711258,True,coef
1,1,lasso,tcwv_lag3,-0.0,False,coef
1,1,lasso,tcwv_lag4,-0.0,False,coef
1,1,lasso,tcwv_lag5,0.0,False,coef
1,1,lasso,tcwv_lag6,0.0,False,coef
1,1,lasso,tmax,0.0,False,coef
1,1,lasso,tmax_lag1,-0.0,False,coef
1,1,lasso,tmin,0.0,False,coef
1,1,lasso,tmin_lag1,-0.0,False,coef
1,1,lasso,vpd,-0.0,False,coef
1,1,lasso,vpd_lag1,-0.0,False,coef
1,1,lasso,vpd_lag11,0.0,False,coef
1,1,lasso,vpd_lag12,-0.0,False,coef
1,1,lasso,vpd_lag2,0.0,False,coef
1,1,lasso,vpd_lag3,0.0,False,coef
1,1,lasso,vpd_lag5,0.0,False,coef
1,1,lasso,vpd_lag6,0.0,False,coef
1,1,lasso,vpd_lag7,0.0,False,coef
1,1,lasso,vpd_lag8,0.0,False,coef
1,1,lasso,wind,0.0,False,coef
1,1,lasso,wind_lag1,0.0,False,coef
1,1,elasticnet,cos_month,0.0,False,coef
1,1,elasticnet,enso,-0.0356601663315823,True,coef
1,1,elasticnet,enso_lag1,-0.0,False,coef
1,1,elasticnet,lat_feat,-0.0,False,coef
1,1,elasticnet,lon_feat,-0.0,False,coef
1,1,elasticnet,mo,-0.0209280953239953,True,coef
1,1,elasticnet,mo_lag1,-0.0,False,coef
1,1,elasticnet,mo_lag2,0.0005509589404163,True,coef
1,1,elasticnet,nao,-0.0699896007247057,True,coef
1,1,elasticnet,nao_lag1,0.0,False,coef
1,1,elasticnet,pet,-0.0,False,coef
1,1,elasticnet,precip,0.0537948337360556,True,coef
1,1,elasticnet,precip_lag1,0.0771613243951242,True,coef
1,1,elasticnet,precip_lag2,-0.1521337742284099,True,coef
1,1,elasticnet,precip_lag5,-0.0069171579710909,True,coef
1,1,elasticnet,precip_lag6,0.0205212219389117,True,coef
1,1,elasticnet,rzsm,-0.0249676399830848,True,coef
1,1,elasticnet,rzsm_lag1,-0.0,False,coef
1,1,elasticnet,rzsm_lag2,-0.0,False,coef
1,1,elasticnet,rzsm_lag4,-0.0,False,coef
1,1,elasticnet,rzsm_lag5,-0.0,False,coef
1,1,elasticnet,rzsm_lag6,-0.0,False,coef
1,1,elasticnet,rzsm_lag7,-0.0,False,coef
1,1,elasticnet,sin_month,0.001565067462592,True,coef
1,1,elasticnet,solar,-0.0386093954573917,True,coef
1,1,elasticnet,solar_lag1,-0.0,False,coef
1,1,elasticnet,spei3,0.7317813126483731,True,coef
1,1,elasticnet,spei3_lag1,-0.0,False,coef
1,1,elasticnet,spei3_lag2,-0.1366761204341293,True,coef
1,1,elasticnet,spei3_lag3,0.082018483238379,True,coef
1,1,elasticnet,spei3_lag4,-0.0,False,coef
1,1,elasticnet,tcwv,0.05543949652441,True,coef
1,1,elasticnet,tcwv_lag1,0.0029793055520181,True,coef
1,1,elasticnet,tcwv_lag10,-0.0005571627218873,True,coef
1,1,elasticnet,tcwv_lag11,0.0,False,coef
1,1,elasticnet,tcwv_lag12,-0.0,False,coef
1,1,elasticnet,tcwv_lag2,-0.074118863473496,True,coef
1,1,elasticnet,tcwv_lag3,-0.0,False,coef
1,1,elasticnet,tcwv_lag4,-0.0,False,coef
1,1,elasticnet,tcwv_lag5,0.0,False,coef
1,1,elasticnet,tcwv_lag6,0.0,False,coef
1,1,elasticnet,tmax,0.0,False,coef
1,1,elasticnet,tmax_lag1,0.0,False,coef
1,1,elasticnet,tmin,0.0,False,coef
1,1,elasticnet,tmin_lag1,0.0,False,coef
1,1,elasticnet,vpd,-0.0,False,coef
1,1,elasticnet,vpd_lag1,-0.0,False,coef
1,1,elasticnet,vpd_lag11,0.0,False,coef
1,1,elasticnet,vpd_lag12,-0.0,False,coef
1,1,elasticnet,vpd_lag2,0.013496600073637,True,coef
1,1,elasticnet,vpd_lag3,-0.0,False,coef
1,1,elasticnet,vpd_lag5,0.0,False,coef
1,1,elasticnet,vpd_lag6,0.0065467198161547,True,coef
1,1,elasticnet,vpd_lag7,0.0,False,coef
1,1,elasticnet,vpd_lag8,0.0,False,coef
1,1,elasticnet,wind,0.0,False,coef
1,1,elasticnet,wind_lag1,-0.0,False,coef
1,1,rf,cos_month,0.0025109771041356,True,gini
1,1,rf,enso,0.0289111200976163,True,gini
1,1,rf,enso_lag1,0.0187242014578906,True,gini
1,1,rf,lat_feat,0.0036099337836183,True,gini
1,1,rf,lon_feat,0.006651775762796,True,gini
1,1,rf,mo,0.0529648337443622,True,gini
1,1,rf,mo_lag1,0.0320474119543487,True,gini
1,1,rf,mo_lag2,0.0398055499201546,True,gini
1,1,rf,nao,0.0361879253478451,True,gini
1,1,rf,nao_lag1,0.0364113818436857,True,gini
1,1,rf,pet,0.0042007561621704,True,gini
1,1,rf,precip,0.0075361567916619,True,gini
1,1,rf,precip_lag1,0.0077039893721018,True,gini
1,1,rf,precip_lag2,0.0072223192952518,True,gini
1,1,rf,precip_lag5,0.0046604079656671,True,gini
1,1,rf,precip_lag6,0.006990159414331,True,gini
1,1,rf,rzsm,0.0007504426245161,True,gini
1,1,rf,rzsm_lag1,0.0006163056025199,True,gini
1,1,rf,rzsm_lag2,0.0006146907307155,True,gini
1,1,rf,rzsm_lag4,0.0005614650339064,True,gini
1,1,rf,rzsm_lag5,0.000515436821739,True,gini
1,1,rf,rzsm_lag6,0.0006355839982677,True,gini
1,1,rf,rzsm_lag7,0.0008298164563923,True,gini
1,1,rf,sin_month,0.0028942297078692,True,gini
1,1,rf,solar,0.0049605918127993,True,gini
1,1,rf,solar_lag1,0.006935373825588,True,gini
1,1,rf,spei3,0.5544342050178234,True,gini
1,1,rf,spei3_lag1,0.0095167325235936,True,gini
1,1,rf,spei3_lag2,0.0402058120983916,True,gini
1,1,rf,spei3_lag3,0.0119748131029022,True,gini
1,1,rf,spei3_lag4,0.0124868100639494,True,gini
1,1,rf,tcwv,0.0025094756669518,True,gini
1,1,rf,tcwv_lag1,0.0023861721137298,True,gini
1,1,rf,tcwv_lag10,0.0019224268443394,True,gini
1,1,rf,tcwv_lag11,0.0025579505614626,True,gini
1,1,rf,tcwv_lag12,0.0022364022587489,True,gini
1,1,rf,tcwv_lag2,0.0020274654431949,True,gini
1,1,rf,tcwv_lag3,0.0016979078017181,True,gini
1,1,rf,tcwv_lag4,0.0016391857529067,True,gini
1,1,rf,tcwv_lag5,0.0016960891361012,True,gini
1,1,rf,tcwv_lag6,0.0018542879590184,True,gini
1,1,rf,tmax,0.0009959135819872,True,gini
1,1,rf,tmax_lag1,0.0016584139702151,True,gini
1,1,rf,tmin,0.0028866153470606,True,gini
1,1,rf,tmin_lag1,0.0014578233769835,True,gini
1,1,rf,vpd,0.0018665710420456,True,gini
1,1,rf,vpd_lag1,0.0019423447225124,True,gini
1,1,rf,vpd_lag11,0.0032090027481944,True,gini
1,1,rf,vpd_lag12,0.0030289753797771,True,gini
1,1,rf,vpd_lag2,0.0020626073183224,True,gini
1,1,rf,vpd_lag3,0.0023463483221528,True,gini
1,1,rf,vpd_lag5,0.0022426780947779,True,gini
1,1,rf,vpd_lag6,0.0024601095432138,True,gini
1,1,rf,vpd_lag7,0.0027761364898944,True,gini
1,1,rf,vpd_lag8,0.0026606660975042,True,gini
1,1,rf,wind,0.0019980158435639,True,gini
1,1,rf,wind_lag1,0.0018092051450094,True,gini
1,1,xgboost,cos_month,0.0097214728593826,True,gain
1,1,xgboost,enso,0.0216129552572965,True,gain
1,1,xgboost,enso_lag1,0.0217992458492517,True,gain
1,1,xgboost,lat_feat,0.0032228813506662,True,gain
1,1,xgboost,lon_feat,0.0050104260444641,True,gain
1,1,xgboost,mo,0.0383570529520511,True,gain
1,1,xgboost,mo_lag1,0.0314840152859687,True,gain
1,1,xgboost,mo_lag2,0.0204592775553464,True,gain
1,1,xgboost,nao,0.0246235504746437,True,gain
1,1,xgboost,nao_lag1,0.0194613952189683,True,gain
1,1,xgboost,pet,0.0255371164530515,True,gain
1,1,xgboost,precip,0.134793609380722,True,gain
1,1,xgboost,precip_lag1,0.0170257408171892,True,gain
1,1,xgboost,precip_lag2,0.0214997585862875,True,gain
1,1,xgboost,precip_lag5,0.0055247321724891,True,gain
1,1,xgboost,precip_lag6,0.0071287872269749,True,gain
1,1,xgboost,rzsm,0.0013935867464169,True,gain
1,1,xgboost,rzsm_lag1,0.0095459446310997,True,gain
1,1,xgboost,rzsm_lag2,0.0339793786406517,True,gain
1,1,xgboost,rzsm_lag4,0.0165082458406686,True,gain
1,1,xgboost,rzsm_lag5,0.0037358112167567,True,gain
1,1,xgboost,rzsm_lag6,0.0045515508390963,True,gain
1,1,xgboost,rzsm_lag7,0.0046233260072767,True,gain
1,1,xgboost,sin_month,0.0073444978334009,True,gain
1,1,xgboost,solar,0.0024922441225498,True,gain
1,1,xgboost,solar_lag1,0.0073213321156799,True,gain
1,1,xgboost,spei3,0.2485878467559814,True,gain
1,1,xgboost,spei3_lag1,0.0384579971432685,True,gain
1,1,xgboost,spei3_lag2,0.0309838205575943,True,gain
1,1,xgboost,spei3_lag3,0.008595566265285,True,gain
1,1,xgboost,spei3_lag4,0.0074301799759268,True,gain
1,1,xgboost,tcwv,0.0086542414501309,True,gain
1,1,xgboost,tcwv_lag1,0.0166297890245914,True,gain
1,1,xgboost,tcwv_lag10,0.0136629492044448,True,gain
1,1,xgboost,tcwv_lag11,0.0106286024674773,True,gain
1,1,xgboost,tcwv_lag12,0.0008185543701983,True,gain
1,1,xgboost,tcwv_lag2,0.0087143993005156,True,gain
1,1,xgboost,tcwv_lag3,0.0007261459250003,True,gain
1,1,xgboost,tcwv_lag4,0.0114748515188694,True,gain
1,1,xgboost,tcwv_lag5,0.0016723182052373,True,gain
1,1,xgboost,tcwv_lag6,0.0049195839092135,True,gain
1,1,xgboost,tmax,0.0120910666882991,True,gain
1,1,xgboost,tmax_lag1,0.0032511649187654,True,gain
1,1,xgboost,tmin,0.0074702897109091,True,gain
1,1,xgboost,tmin_lag1,0.0014477899530902,True,gain
1,1,xgboost,vpd,0.0012134882854297,True,gain
1,1,xgboost,vpd_lag1,0.0039171720854938,True,gain
1,1,xgboost,vpd_lag11,0.0004582415858749,True,gain
1,1,xgboost,vpd_lag12,0.0048897680826485,True,gain
1,1,xgboost,vpd_lag2,0.0053109745495021,True,gain
1,1,xgboost,vpd_lag3,0.0021963249891996,True,gain
1,1,xgboost,vpd_lag5,0.0053244503214955,True,gain
1,1,xgboost,vpd_lag6,0.0172944404184818,True,gain
1,1,xgboost,vpd_lag7,0.0062313205562531,True,gain
1,1,xgboost,vpd_lag8,0.0106990607455372,True,gain
1,1,xgboost,wind,0.0060597159899771,True,gain
1,1,xgboost,wind_lag1,0.00143001251854,True,gain
2,1,ar,spei3,0.7075490309903343,True,none
2,1,ar,spei3_lag1,0.0046692833167811,True,none
2,1,ar,spei3_lag2,-0.1956889360652331,True,none
2,1,ols,cos_month,-0.0594969198399259,True,coef
2,1,ols,enso,-0.0623465006491067,True,coef
2,1,ols,enso_lag1,-0.047834315116512,True,coef
2,1,ols,enso_lag3,0.1158479678501612,True,coef
2,1,ols,lat_feat,-0.0602990134500143,True,coef
2,1,ols,lon_feat,0.0544246566599658,True,coef
2,1,ols,mo,0.0015419671418793,True,coef
2,1,ols,mo_lag1,-0.0048438650559778,True,coef
2,1,ols,mo_lag2,-0.024753398283105,True,coef
2,1,ols,nao,-0.0981168592399197,True,coef
2,1,ols,nao_lag1,0.0311294727546172,True,coef
2,1,ols,pet,-0.0020998555617133,True,coef
2,1,ols,precip,0.0597945097738235,True,coef
2,1,ols,precip_lag1,0.1476512290843205,True,coef
2,1,ols,precip_lag2,-0.1616357813196533,True,coef
2,1,ols,precip_lag5,-0.0244596347899877,True,coef
2,1,ols,rzsm,-0.2353817888066854,True,coef
2,1,ols,rzsm_lag1,0.0725584477082826,True,coef
2,1,ols,rzsm_lag2,0.0899628850269408,True,coef
2,1,ols,rzsm_lag3,0.0631365552999868,True,coef
2,1,ols,rzsm_lag4,-0.2599844289830628,True,coef
2,1,ols,rzsm_lag5,0.0608323620867524,True,coef
2,1,ols,rzsm_lag6,0.2152350275707292,True,coef
2,1,ols,rzsm_lag7,-0.0807452227232504,True,coef
2,1,ols,sin_month,0.1048594579229118,True,coef
2,1,ols,solar,-0.2046761279249888,True,coef
2,1,ols,solar_lag1,0.0927180305136323,True,coef
2,1,ols,spei3,0.7432175052787204,True,coef
2,1,ols,spei3_lag1,-0.067526176610487,True,coef
2,1,ols,spei3_lag2,-0.1280998430398243,True,coef
2,1,ols,spei3_lag3,0.1043575964424261,True,coef
2,1,ols,spei3_lag4,0.0097162871700778,True,coef
2,1,ols,tcwv,-0.0777459279876375,True,coef
2,1,ols,tcwv_lag1,0.1706147857069611,True,coef
2,1,ols,tcwv_lag10,-0.0180039860848633,True,coef
2,1,ols,tcwv_lag11,0.0856302714717888,True,coef
2,1,ols,tcwv_lag12,-0.0697765437609171,True,coef
2,1,ols,tcwv_lag2,-0.1028297360415977,True,coef
2,1,ols,tcwv_lag3,-0.0081610083493329,True,coef
2,1,ols,tcwv_lag4,-0.0459916799358516,True,coef
2,1,ols,tcwv_lag5,-0.0505070071418658,True,coef
2,1,ols,tcwv_lag6,0.0175156854663529,True,coef
2,1,ols,tmax,0.1137156010549368,True,coef
2,1,ols,tmax_lag1,0.0647038485047095,True,coef
2,1,ols,tmin,0.1756259647654476,True,coef
2,1,ols,tmin_lag1,-0.1812670251614077,True,coef
2,1,ols,vpd,-0.1253275314979982,True,coef
2,1,ols,vpd_lag1,0.0039043379496931,True,coef
2,1,ols,vpd_lag11,0.0516699230048599,True,coef
2,1,ols,vpd_lag12,-0.0493160526080272,True,coef
2,1,ols,vpd_lag2,0.1518848940924404,True,coef
2,1,ols,vpd_lag3,-0.1055184557932244,True,coef
2,1,ols,vpd_lag4,0.0325257299782412,True,coef
2,1,ols,vpd_lag5,0.0176142950966959,True,coef
2,1,ols,vpd_lag6,0.0278335263000573,True,coef
2,1,ols,vpd_lag7,-0.0710955143965755,True,coef
2,1,ols,vpd_lag8,-0.0195544057165075,True,coef
2,1,ols,wind,-0.0086603256743621,True,coef
2,1,ols,wind_lag1,-0.0267884601251096,True,coef
2,1,ridge,cos_month,-0.0280485119639041,True,coef
2,1,ridge,enso,-0.0519056502961802,True,coef
2,1,ridge,enso_lag1,-0.0211471950417683,True,coef
2,1,ridge,enso_lag3,0.0677782614399453,True,coef
2,1,ridge,lat_feat,-0.0390629026955746,True,coef
2,1,ridge,lon_feat,0.0369986587023389,True,coef
2,1,ridge,mo,-0.0204899412707922,True,coef
2,1,ridge,mo_lag1,-0.0113025250588311,True,coef
2,1,ridge,mo_lag2,-0.0182691022260458,True,coef
2,1,ridge,nao,-0.0932800777385597,True,coef
2,1,ridge,nao_lag1,0.0199738081909127,True,coef
2,1,ridge,pet,0.0185129779209087,True,coef
2,1,ridge,precip,0.0901402755711594,True,coef
2,1,ridge,precip_lag1,0.118595788597801,True,coef
2,1,ridge,precip_lag2,-0.1482519589146971,True,coef
2,1,ridge,precip_lag5,-0.0178611987079293,True,coef
2,1,ridge,rzsm,-0.0984768910410638,True,coef
2,1,ridge,rzsm_lag1,-0.0135456260198486,True,coef
2,1,ridge,rzsm_lag2,0.0116036064222634,True,coef
2,1,ridge,rzsm_lag3,-0.0004792860512801,True,coef
2,1,ridge,rzsm_lag4,-0.0354631540913219,True,coef
2,1,ridge,rzsm_lag5,0.0110525182163891,True,coef
2,1,ridge,rzsm_lag6,0.0583717174271499,True,coef
2,1,ridge,rzsm_lag7,0.0004715120417655,True,coef
2,1,ridge,sin_month,0.0536638945783409,True,coef
2,1,ridge,solar,-0.0976731640484785,True,coef
2,1,ridge,solar_lag1,0.0041128242221715,True,coef
2,1,ridge,spei3,0.6458483064660706,True,coef
2,1,ridge,spei3_lag1,0.0051841537918631,True,coef
2,1,ridge,spei3_lag2,-0.1273643034275422,True,coef
2,1,ridge,spei3_lag3,0.0813604687680116,True,coef
2,1,ridge,spei3_lag4,0.0136983691994267,True,coef
2,1,ridge,tcwv,0.0297796028166709,True,coef
2,1,ridge,tcwv_lag1,0.0889060529220439,True,coef
2,1,ridge,tcwv_lag10,-0.0244270302701785,True,coef
2,1,ridge,tcwv_lag11,0.0687569399292656,True,coef
2,1,ridge,tcwv_lag12,-0.0553350892747628,True,coef
2,1,ridge,tcwv_lag2,-0.0884829289797404,True,coef
2,1,ridge,tcwv_lag3,-0.0086709740914023,True,coef
2,1,ridge,tcwv_lag4,-0.0391093393997196,True,coef
2,1,ridge,tcwv_lag5,-0.0336255085443681,True,coef
2,1,ridge,tcwv_lag6,0.0137178687518659,True,coef
2,1,ridge,tmax,0.0768459562340093,True,coef
2,1,ridge,tmax_lag1,0.0244728655838614,True,coef
2,1,ridge,tmin,0.0504081396030925,True,coef
2,1,ridge,tmin_lag1,-0.0315389251651038,True,coef
2,1,ridge,vpd,-0.1010449548834273,True,coef
2,1,ridge,vpd_lag1,-0.0063831270705301,True,coef
2,1,ridge,vpd_lag11,0.0386014178592179,True,coef
2,1,ridge,vpd_lag12,-0.034274949729028,True,coef
2,1,ridge,vpd_lag2,0.0876490744284856,True,coef
2,1,ridge,vpd_lag3,-0.0531918437691248,True,coef
2,1,ridge,vpd_lag4,0.0269919733441617,True,coef
2,1,ridge,vpd_lag5,0.0060857845333828,True,coef
2,1,ridge,vpd_lag6,0.0276037016369596,True,coef
2,1,ridge,vpd_lag7,-0.049963965088818,True,coef
2,1,ridge,vpd_lag8,-0.0083299961429829,True,coef
2,1,ridge,wind,0.0001868495146649,True,coef
2,1,ridge,wind_lag1,-0.030678464627211,True,coef
2,1,lasso,cos_month,0.0,False,coef
2,1,lasso,enso,-0.0,False,coef
2,1,lasso,enso_lag1,-0.0,False,coef
2,1,lasso,enso_lag3,-0.0,False,coef
2,1,lasso,lat_feat,0.0,False,coef
2,1,lasso,lon_feat,0.0,False,coef
2,1,lasso,mo,-0.0388174449132622,True,coef
2,1,lasso,mo_lag1,-0.0,False,coef
2,1,lasso,mo_lag2,0.0,False,coef
2,1,lasso,nao,-0.074754127889787,True,coef
2,1,lasso,nao_lag1,-0.0,False,coef
2,1,lasso,pet,-0.0,False,coef
2,1,lasso,precip,0.0505231964771799,True,coef
2,1,lasso,precip_lag1,0.0600557575197198,True,coef
2,1,lasso,precip_lag2,-0.1468119922672944,True,coef
2,1,lasso,precip_lag5,0.0,False,coef
2,1,lasso,rzsm,-0.0,False,coef
2,1,lasso,rzsm_lag1,-0.0,False,coef
2,1,lasso,rzsm_lag2,-0.0,False,coef
2,1,lasso,rzsm_lag3,-0.0,False,coef
2,1,lasso,rzsm_lag4,-0.0,False,coef
2,1,lasso,rzsm_lag5,-0.0,False,coef
2,1,lasso,rzsm_lag6,-0.0,False,coef
2,1,lasso,rzsm_lag7,-0.0,False,coef
2,1,lasso,sin_month,0.0,False,coef
2,1,lasso,solar,-0.0,False,coef
2,1,lasso,solar_lag1,-0.0,False,coef
2,1,lasso,spei3,0.6855382305136781,True,coef
2,1,lasso,spei3_lag1,-0.0,False,coef
